station_start,station_end,distance_meters
chicago52,chicago33,1430
chicago52,chicago330,8707
chicago52,chicago331,4080
chicago52,chicago332,6852
chicago52,chicago333,5050
chicago52,chicago334,6875
chicago52,chicago335,8078
chicago52,chicago336,11829
chicago52,chicago337,1744
chicago52,chicago338,4443
chicago52,chicago339,6740
chicago52,chicago34,5071
chicago52,chicago340,5700
chicago52,chicago341,3759
chicago52,chicago342,6319
chicago52,chicago343,7017
chicago52,chicago344,12470
chicago52,chicago345,13091
chicago52,chicago346,4191
chicago52,chicago347,10208
chicago52,chicago348,9196
chicago52,chicago349,6198
chicago52,chicago35,1536
chicago52,chicago350,4354
chicago52,chicago351,13692
chicago52,chicago36,2194
chicago52,chicago37,1363
chicago52,chicago42,3971
chicago52,chicago43,421
chicago52,chicago44,601
chicago52,chicago45,1292
chicago52,chicago46,2452
chicago52,chicago47,781
chicago52,chicago48,2691
chicago52,chicago49,1115
chicago52,chicago5,1791
chicago52,chicago50,1834
chicago52,chicago51,961
chicago52,chicago52,0
chicago52,chicago53,2057
chicago52,chicago54,3307
chicago52,chicago55,4292
chicago52,chicago56,2150
chicago52,chicago57,3677
chicago52,chicago58,6701
chicago52,chicago59,2420
chicago52,chicago60,4462
chicago52,chicago61,5250
chicago52,chicago62,4414
chicago52,chicago66,2226
chicago52,chicago67,6162
chicago52,chicago68,2664
chicago52,chicago69,6012
chicago52,chicago71,3158
chicago52,chicago72,3360
chicago52,chicago73,2524
chicago52,chicago74,2173
chicago52,chicago75,2540
chicago52,chicago76,2154
chicago52,chicago77,2069
chicago52,chicago80,3882
chicago52,chicago81,820
chicago52,chicago84,2775
chicago52,chicago85,1679
chicago52,chicago86,3793
chicago52,chicago87,6389
chicago52,chicago88,3605
chicago52,chicago90,807
chicago52,chicago91,1854
chicago52,chicago92,3187
chicago52,chicago93,4930
chicago52,chicago94,4482
chicago52,chicago97,3503
chicago52,chicago98,1214
chicago52,chicago99,5551
chicago53,chicago100,924
chicago53,chicago106,937
chicago53,chicago108,3586
chicago53,chicago109,3448
chicago53,chicago110,471
chicago53,chicago111,460
chicago53,chicago112,2480
chicago53,chicago113,3605
chicago53,chicago114,6343
chicago53,chicago115,5505
chicago53,chicago116,5968
chicago53,chicago117,5701
chicago53,chicago118,2195
chicago53,chicago119,3664
chicago53,chicago120,5143
chicago53,chicago121,14187
chicago53,chicago122,4788
chicago53,chicago123,7089
chicago53,chicago124,7566
chicago53,chicago126,2243
chicago53,chicago127,4072
chicago53,chicago128,3863
chicago53,chicago129,6238
chicago53,chicago13,5356
chicago53,chicago130,4628
chicago53,chicago131,6249
chicago53,chicago132,6075
chicago53,chicago134,3083
chicago53,chicago135,5563
chicago53,chicago136,5109
chicago53,chicago137,4970
chicago53,chicago138,1648
chicago53,chicago14,5450
chicago53,chicago140,937
chicago53,chicago141,2434
chicago53,chicago143,3248
chicago53,chicago144,3467
chicago53,chicago146,4059
chicago53,chicago147,8370
chicago53,chicago148,10465
chicago53,chicago149,9812
chicago53,chicago15,5919
chicago53,chicago150,8732
chicago53,chicago152,5357
chicago53,chicago153,5749
chicago53,chicago154,6094
chicago53,chicago156,5056
chicago53,chicago157,5338
chicago53,chicago158,5379
chicago53,chicago159,5917
chicago53,chicago16,4765
chicago53,chicago160,6292
chicago53,chicago162,6458
chicago53,chicago163,5841
chicago53,chicago164,1318
chicago53,chicago165,6673
chicago53,chicago166,5575
chicago53,chicago167,8210
chicago53,chicago168,6044
chicago53,chicago169,2879
chicago53,chicago17,4279
chicago53,chicago170,4869
chicago53,chicago171,6015
chicago53,chicago173,1348
chicago53,chicago174,2222
chicago53,chicago175,3164
chicago53,chicago176,1292
chicago53,chicago177,4925
chicago53,chicago178,5146
chicago53,chicago179,11184
chicago53,chicago181,504
chicago53,chicago183,4024
chicago53,chicago184,10959
chicago53,chicago185,6424
chicago53,chicago186,3463
chicago53,chicago188,4853
chicago53,chicago19,4951
chicago53,chicago190,5173
chicago53,chicago191,2213
chicago53,chicago192,2302
chicago53,chicago193,6311
chicago53,chicago194,1372
chicago53,chicago195,2278
chicago53,chicago196,1800
chicago53,chicago197,2154
chicago53,chicago198,2482
chicago53,chicago199,875
chicago53,chicago20,3109
chicago53,chicago200,12663
chicago53,chicago201,11571
chicago53,chicago202,5173
chicago53,chicago203,8451
chicago53,chicago204,14442
chicago53,chicago205,6924
chicago53,chicago206,6590
chicago53,chicago207,7068
chicago53,chicago208,6897
chicago53,chicago209,6031
chicago53,chicago21,3869
chicago53,chicago210,3868
chicago53,chicago211,992
chicago53,chicago212,178
chicago53,chicago213,5485
chicago53,chicago214,4568
chicago53,chicago215,4542
chicago53,chicago216,6205
chicago53,chicago217,2591
chicago53,chicago218,5196
chicago53,chicago219,5285
chicago53,chicago22,4494
chicago53,chicago220,4642
chicago53,chicago222,6649
chicago53,chicago223,3898
chicago53,chicago224,3063
chicago53,chicago225,4000
chicago53,chicago226,5952
chicago53,chicago227,7057
chicago53,chicago228,6963
chicago53,chicago229,6566
chicago53,chicago23,1489
chicago53,chicago230,6806
chicago53,chicago231,9253
chicago53,chicago232,6380
chicago53,chicago233,2759
chicago53,chicago234,8228
chicago53,chicago236,1860
chicago53,chicago237,9751
chicago53,chicago238,8994
chicago53,chicago239,9774
chicago53,chicago24,1617
chicago53,chicago240,7172
chicago53,chicago241,3898
chicago53,chicago242,9543
chicago53,chicago243,9145
chicago53,chicago244,8074
chicago53,chicago245,8700
chicago53,chicago246,8308
chicago53,chicago247,14373
chicago53,chicago248,15736
chicago53,chicago249,9140
chicago53,chicago25,1289
chicago53,chicago250,6399
chicago53,chicago251,9523
chicago53,chicago252,13345
chicago53,chicago253,10334
chicago53,chicago254,7341
chicago53,chicago255,5703
chicago53,chicago256,7052
chicago53,chicago257,7467
chicago53,chicago258,6614
chicago53,chicago259,7009
chicago53,chicago26,1727
chicago53,chicago260,8252
chicago53,chicago261,5428
chicago53,chicago262,8821
chicago53,chicago263,9276
chicago53,chicago264,2133
chicago53,chicago265,11233
chicago53,chicago267,12791
chicago53,chicago268,2892
chicago53,chicago27,2383
chicago53,chicago271,11887
chicago53,chicago272,9778
chicago53,chicago273,6964
chicago53,chicago274,5523
chicago53,chicago275,5879
chicago53,chicago276,6901
chicago53,chicago277,3447
chicago53,chicago278,8310
chicago53,chicago279,8486
chicago53,chicago28,3024
chicago53,chicago280,8013
chicago53,chicago281,9307
chicago53,chicago282,4361
chicago53,chicago283,1882
chicago53,chicago284,2589
chicago53,chicago285,4152
chicago53,chicago286,1993
chicago53,chicago287,1760
chicago53,chicago288,3295
chicago53,chicago289,2043
chicago53,chicago29,2893
chicago53,chicago290,8163
chicago53,chicago291,1452
chicago53,chicago292,7826
chicago53,chicago293,9926
chicago53,chicago294,11220
chicago53,chicago295,10808
chicago53,chicago296,5466
chicago53,chicago297,8670
chicago53,chicago298,8390
chicago53,chicago299,6046
chicago53,chicago30,3223
chicago53,chicago300,5129
chicago53,chicago301,1821
chicago53,chicago302,4609
chicago53,chicago303,6024
chicago53,chicago304,6645
chicago53,chicago305,5327
chicago53,chicago306,8770
chicago53,chicago307,4281
chicago53,chicago308,7467
chicago53,chicago309,6201
chicago53,chicago31,457
chicago53,chicago310,6045
chicago53,chicago311,9559
chicago53,chicago312,8462
chicago53,chicago313,3824
chicago53,chicago314,8551
chicago53,chicago315,5375
chicago53,chicago316,9139
chicago53,chicago317,5783
chicago53,chicago318,7728
chicago53,chicago319,5661
chicago53,chicago32,4038
chicago53,chicago320,4709
chicago53,chicago321,3087
chicago53,chicago322,14871
chicago53,chicago323,10028
chicago53,chicago324,4420
chicago53,chicago325,9568
chicago53,chicago326,8860
chicago53,chicago327,4032
chicago53,chicago328,17073
chicago53,chicago329,4892
chicago53,chicago33,2362
chicago53,chicago330,7108
chicago53,chicago331,2988
chicago53,chicago332,5340
chicago53,chicago333,4215
chicago53,chicago334,6058
chicago53,chicago335,10209
chicago53,chicago336,13960
chicago53,chicago337,578
chicago53,chicago338,6575
chicago53,chicago339,7671
chicago53,chicago34,3909
chicago53,chicago340,4188
chicago53,chicago341,5834
chicago53,chicago342,6236
chicago53,chicago343,5022
chicago53,chicago344,9775
chicago53,chicago345,15222
chicago53,chicago346,3450
chicago53,chicago347,7658
chicago53,chicago348,8646
chicago53,chicago349,4685
chicago53,chicago35,2149
chicago53,chicago350,3079
chicago53,chicago351,15824
chicago53,chicago36,2844
chicago53,chicago37,2013
chicago53,chicago42,7640
chicago53,chicago43,1899
chicago53,chicago44,1521
chicago53,chicago45,2770
chicago53,chicago46,678
chicago53,chicago47,1039
chicago53,chicago48,1173
chicago53,chicago49,1766
chicago53,chicago5,2722
chicago53,chicago50,2484
chicago53,chicago51,1369
chicago53,chicago52,1737
chicago53,chicago53,0
chicago53,chicago54,1945
chicago53,chicago55,4209
chicago53,chicago56,1409
chicago53,chicago57,3594
chicago53,chicago58,4672
chicago53,chicago59,3620
chicago53,chicago60,2689
chicago53,chicago61,4468
chicago53,chicago62,7384
chicago53,chicago66,1484
chicago53,chicago67,4445
chicago53,chicago68,2617
chicago53,chicago69,5230
chicago53,chicago71,2416
chicago53,chicago72,4291
chicago53,chicago73,2452
chicago53,chicago74,655
chicago53,chicago75,2443
chicago53,chicago76,3346
chicago53,chicago77,1973
chicago53,chicago80,3140
chicago53,chicago81,1474
chicago53,chicago84,2034
chicago53,chicago85,1644
chicago53,chicago86,2518
chicago53,chicago87,4616
chicago53,chicago88,2864
chicago53,chicago90,2284
chicago53,chicago91,1757
chicago53,chicago92,2100
chicago53,chicago93,3157
chicago53,chicago94,2920
chicago53,chicago97,5608
chicago53,chicago98,1355
chicago53,chicago99,5785
chicago54,chicago100,2458
chicago54,chicago106,2274
chicago54,chicago108,3064
chicago54,chicago109,2742
chicago54,chicago110,2387
chicago54,chicago111,1486
chicago54,chicago112,1773
chicago54,chicago113,3113
chicago54,chicago114,7063
chicago54,chicago115,5174
chicago54,chicago116,3529
chicago54,chicago117,6692
chicago54,chicago118,2887
chicago54,chicago119,2957
chicago54,chicago120,6196
chicago54,chicago121,15793
chicago54,chicago122,3919
chicago54,chicago123,4650
chicago54,chicago124,6684
chicago54,chicago126,3577
chicago54,chicago127,3825
chicago54,chicago128,1918
chicago54,chicago129,5356
chicago54,chicago13,4820
chicago54,chicago130,2190
chicago54,chicago131,5565
chicago54,chicago132,6791
chicago54,chicago134,2377
chicago54,chicago135,5040
chicago54,chicago136,4407
chicago54,chicago137,4447
chicago54,chicago138,2149
chicago54,chicago14,4928
chicago54,chicago140,2268
chicago54,chicago141,3766
chicago54,chicago143,4183
chicago54,chicago144,3665
chicago54,chicago146,3352
chicago54,chicago147,7960
chicago54,chicago148,9028
chicago54,chicago149,11418
chicago54,chicago15,5396
chicago54,chicago150,10338
chicago54,chicago152,4865
chicago54,chicago153,5004
chicago54,chicago154,5410
chicago54,chicago156,6388
chicago54,chicago157,6670
chicago54,chicago158,2941
chicago54,chicago159,3478
chicago54,chicago16,2327
chicago54,chicago160,3854
chicago54,chicago162,5379
chicago54,chicago163,5177
chicago54,chicago164,2309
chicago54,chicago165,6948
chicago54,chicago166,4647
chicago54,chicago167,7328
chicago54,chicago168,5843
chicago54,chicago169,3194
chicago54,chicago17,1840
chicago54,chicago170,5134
chicago54,chicago171,5492
chicago54,chicago173,2685
chicago54,chicago174,2537
chicago54,chicago175,3911
chicago54,chicago176,2774
chicago54,chicago177,6259
chicago54,chicago178,6855
chicago54,chicago179,12790
chicago54,chicago181,2397
chicago54,chicago183,2079
chicago54,chicago184,9233
chicago54,chicago185,3986
chicago54,chicago186,1529
chicago54,chicago188,3925
chicago54,chicago19,4318
chicago54,chicago190,4246
chicago54,chicago191,2521
chicago54,chicago192,2617
chicago54,chicago193,8021
chicago54,chicago194,2901
chicago54,chicago195,3800
chicago54,chicago196,3693
chicago54,chicago197,3676
chicago54,chicago198,1959
chicago54,chicago199,3151
chicago54,chicago20,2467
chicago54,chicago200,14269
chicago54,chicago201,13177
chicago54,chicago202,4650
chicago54,chicago203,7569
chicago54,chicago204,16048
chicago54,chicago205,6401
chicago54,chicago206,5794
chicago54,chicago207,6272
chicago54,chicago208,6015
chicago54,chicago209,6207
chicago54,chicago21,3163
chicago54,chicago210,1430
chicago54,chicago211,2839
chicago54,chicago212,2428
chicago54,chicago213,3047
chicago54,chicago214,2421
chicago54,chicago215,3387
chicago54,chicago216,4260
chicago54,chicago217,1884
chicago54,chicago218,6139
chicago54,chicago219,3154
chicago54,chicago22,3862
chicago54,chicago220,5974
chicago54,chicago222,4210
chicago54,chicago223,3406
chicago54,chicago224,2504
chicago54,chicago225,3174
chicago54,chicago226,5707
chicago54,chicago227,6373
chicago54,chicago228,5884
chicago54,chicago229,5882
chicago54,chicago23,2222
chicago54,chicago230,6122
chicago54,chicago231,11442
chicago54,chicago232,7780
chicago54,chicago233,2052
chicago54,chicago234,7900
chicago54,chicago236,2555
chicago54,chicago237,11357
chicago54,chicago238,8629
chicago54,chicago239,9062
chicago54,chicago24,3511
chicago54,chicago240,7847
chicago54,chicago241,3376
chicago54,chicago242,8831
chicago54,chicago243,8433
chicago54,chicago244,7852
chicago54,chicago245,10890
chicago54,chicago246,7647
chicago54,chicago247,15979
chicago54,chicago248,17342
chicago54,chicago249,11329
chicago54,chicago25,2626
chicago54,chicago250,6063
chicago54,chicago251,11712
chicago54,chicago252,14952
chicago54,chicago253,9404
chicago54,chicago254,7113
chicago54,chicago255,7335
chicago54,chicago256,8034
chicago54,chicago257,7246
chicago54,chicago258,5049
chicago54,chicago259,4570
chicago54,chicago26,3620
chicago54,chicago260,5813
chicago54,chicago261,4722
chicago54,chicago262,8025
chicago54,chicago263,10882
chicago54,chicago264,4027
chicago54,chicago265,12839
chicago54,chicago267,14397
chicago54,chicago268,4226
chicago54,chicago27,2446
chicago54,chicago271,13494
chicago54,chicago272,11384
chicago54,chicago273,6529
chicago54,chicago274,4820
chicago54,chicago275,5356
chicago54,chicago276,4927
chicago54,chicago277,1616
chicago54,chicago278,8025
chicago54,chicago279,7690
chicago54,chicago28,2954
chicago54,chicago280,7217
chicago54,chicago281,8177
chicago54,chicago282,3839
chicago54,chicago283,3611
chicago54,chicago284,4304
chicago54,chicago285,2038
chicago54,chicago286,3527
chicago54,chicago287,2924
chicago54,chicago288,3309
chicago54,chicago289,3375
chicago54,chicago29,947
chicago54,chicago290,5725
chicago54,chicago291,2747
chicago54,chicago292,7367
chicago54,chicago293,8953
chicago54,chicago294,13410
chicago54,chicago295,9825
chicago54,chicago296,6799
chicago54,chicago297,8832
chicago54,chicago298,7677
chicago54,chicago299,5817
chicago54,chicago30,1278
chicago54,chicago300,6461
chicago54,chicago301,3155
chicago54,chicago302,4299
chicago54,chicago303,7357
chicago54,chicago304,6416
chicago54,chicago305,3382
chicago54,chicago306,10960
chicago54,chicago307,3354
chicago54,chicago308,6298
chicago54,chicago309,3763
chicago54,chicago31,1544
chicago54,chicago310,3606
chicago54,chicago311,8846
chicago54,chicago312,10652
chicago54,chicago313,5156
chicago54,chicago314,8237
chicago54,chicago315,2937
chicago54,chicago316,8427
chicago54,chicago317,5151
chicago54,chicago318,7044
chicago54,chicago319,4733
chicago54,chicago32,3331
chicago54,chicago320,4002
chicago54,chicago321,4621
chicago54,chicago322,16477
chicago54,chicago323,12217
chicago54,chicago324,5752
chicago54,chicago325,9240
chicago54,chicago326,8532
chicago54,chicago327,3540
chicago54,chicago328,18679
chicago54,chicago329,6224
chicago54,chicago33,3896
chicago54,chicago330,6424
chicago54,chicago331,1909
chicago54,chicago332,4648
chicago54,chicago333,1830
chicago54,chicago334,7390
chicago54,chicago335,11815
chicago54,chicago336,15566
chicago54,chicago337,1915
chicago54,chicago338,8181
chicago54,chicago339,6875
chicago54,chicago34,5242
chicago54,chicago340,5520
chicago54,chicago341,7466
chicago54,chicago342,5603
chicago54,chicago343,4530
chicago54,chicago344,9279
chicago54,chicago345,16828
chicago54,chicago346,2743
chicago54,chicago347,7809
chicago54,chicago348,7374
chicago54,chicago349,4177
chicago54,chicago35,4042
chicago54,chicago350,1134
chicago54,chicago351,17430
chicago54,chicago36,3822
chicago54,chicago37,3547
chicago54,chicago42,6880
chicago54,chicago43,3421
chicago54,chicago44,3050
chicago54,chicago45,4303
chicago54,chicago46,2186
chicago54,chicago47,2574
chicago54,chicago48,1059
chicago54,chicago49,3300
chicago54,chicago5,4257
chicago54,chicago50,3957
chicago54,chicago51,3149
chicago54,chicago52,3259
chicago54,chicago53,1947
chicago54,chicago54,0
chicago54,chicago55,3860
chicago54,chicago56,1229
chicago54,chicago57,4041
chicago54,chicago58,3480
chicago54,chicago59,5329
chicago54,chicago60,2197
chicago54,chicago61,2030
chicago54,chicago62,8990
chicago54,chicago66,1799
chicago54,chicago67,3953
chicago54,chicago68,3310
chicago54,chicago69,2792
chicago54,chicago71,1710
chicago54,chicago72,6000
chicago54,chicago73,2272
chicago54,chicago74,1354
chicago54,chicago75,2950
chicago54,chicago76,5240
chicago54,chicago77,2288
chicago54,chicago80,2434
chicago54,chicago81,3008
chicago54,chicago84,726
chicago54,chicago85,3152
chicago54,chicago86,573
chicago54,chicago87,4124
chicago54,chicago88,2157
chicago54,chicago90,3818
chicago54,chicago91,2072
chicago54,chicago92,231
chicago54,chicago93,2665
chicago54,chicago94,4252
chicago54,chicago97,7241
chicago54,chicago98,2889
chicago54,chicago99,6730
chicago55,chicago100,4129
chicago55,chicago106,5184
chicago55,chicago108,715
chicago55,chicago109,1167
chicago55,chicago110,4718
chicago55,chicago111,4124
chicago55,chicago112,2148
chicago55,chicago113,6006
chicago55,chicago114,14258
chicago55,chicago115,8066
chicago55,chicago116,7302
chicago55,chicago117,13617
chicago55,chicago118,5791
chicago55,chicago119,3801
chicago55,chicago120,2523
chicago55,chicago121,12228
chicago55,chicago122,3350
chicago55,chicago123,8423
chicago55,chicago124,3370
chicago55,chicago126,9473
chicago55,chicago127,6718
chicago55,chicago128,5811
chicago55,chicago129,2042
chicago55,chicago13,7713
chicago55,chicago130,5963
chicago55,chicago131,8894
chicago55,chicago132,3118
chicago55,chicago134,1532
chicago55,chicago135,1367
chicago55,chicago136,1203
chicago55,chicago137,774
chicago55,chicago138,5054
chicago55,chicago14,1254
chicago55,chicago140,5178
chicago55,chicago141,9765
chicago55,chicago143,10546
chicago55,chicago144,6558
chicago55,chicago146,2603
chicago55,chicago147,4556
chicago55,chicago148,5624
chicago55,chicago149,6116
chicago55,chicago15,1723
chicago55,chicago150,6773
chicago55,chicago152,7758
chicago55,chicago153,8332
chicago55,chicago154,8738
chicago55,chicago156,12354
chicago55,chicago157,12344
chicago55,chicago158,6714
chicago55,chicago159,7251
chicago55,chicago16,6100
chicago55,chicago160,7627
chicago55,chicago162,9152
chicago55,chicago163,8242
chicago55,chicago164,3221
chicago55,chicago165,14589
chicago55,chicago166,7976
chicago55,chicago167,4014
chicago55,chicago168,2439
chicago55,chicago169,1584
chicago55,chicago17,5613
chicago55,chicago170,1461
chicago55,chicago171,1819
chicago55,chicago173,6977
chicago55,chicago174,2449
chicago55,chicago175,2871
chicago55,chicago176,5532
chicago55,chicago177,10558
chicago55,chicago178,3451
chicago55,chicago179,7488
chicago55,chicago181,4068
chicago55,chicago183,5852
chicago55,chicago184,5829
chicago55,chicago185,7759
chicago55,chicago186,4428
chicago55,chicago188,7254
chicago55,chicago19,1614
chicago55,chicago190,7574
chicago55,chicago191,2297
chicago55,chicago192,2174
chicago55,chicago193,4617
chicago55,chicago194,4076
chicago55,chicago195,6308
chicago55,chicago196,6697
chicago55,chicago197,3772
chicago55,chicago198,1830
chicago55,chicago199,4822
chicago55,chicago20,5360
chicago55,chicago200,8967
chicago55,chicago201,7875
chicago55,chicago202,977
chicago55,chicago203,4255
chicago55,chicago204,10746
chicago55,chicago205,2728
chicago55,chicago206,2121
chicago55,chicago207,2599
chicago55,chicago208,2700
chicago55,chicago209,2534
chicago55,chicago21,2361
chicago55,chicago210,5203
chicago55,chicago211,6786
chicago55,chicago212,4099
chicago55,chicago213,6820
chicago55,chicago214,5300
chicago55,chicago215,4344
chicago55,chicago216,8033
chicago55,chicago217,3052
chicago55,chicago218,2466
chicago55,chicago219,6927
chicago55,chicago22,1157
chicago55,chicago220,12084
chicago55,chicago222,7983
chicago55,chicago223,6299
chicago55,chicago224,5397
chicago55,chicago225,6066
chicago55,chicago226,8600
chicago55,chicago227,9701
chicago55,chicago228,9657
chicago55,chicago229,9211
chicago55,chicago23,5126
chicago55,chicago230,9450
chicago55,chicago231,15742
chicago55,chicago232,13564
chicago55,chicago233,2407
chicago55,chicago234,16664
chicago55,chicago236,5459
chicago55,chicago237,5305
chicago55,chicago238,12402
chicago55,chicago239,12835
chicago55,chicago24,6317
chicago55,chicago240,15355
chicago55,chicago241,1032
chicago55,chicago242,12604
chicago55,chicago243,12206
chicago55,chicago244,10718
chicago55,chicago245,15189
chicago55,chicago246,10976
chicago55,chicago247,12415
chicago55,chicago248,13777
chicago55,chicago249,15629
chicago55,chicago25,5552
chicago55,chicago250,9836
chicago55,chicago251,16012
chicago55,chicago252,11387
chicago55,chicago253,16823
chicago55,chicago254,14441
chicago55,chicago255,2284
chicago55,chicago256,14797
chicago55,chicago257,10111
chicago55,chicago258,8822
chicago55,chicago259,8343
chicago55,chicago26,6192
chicago55,chicago260,9586
chicago55,chicago261,2580
chicago55,chicago262,4352
chicago55,chicago263,7044
chicago55,chicago264,6214
chicago55,chicago265,9275
chicago55,chicago267,10832
chicago55,chicago268,8824
chicago55,chicago27,5339
chicago55,chicago271,9929
chicago55,chicago272,5610
chicago55,chicago273,3125
chicago55,chicago274,1370
chicago55,chicago275,1973
chicago55,chicago276,8700
chicago55,chicago277,4412
chicago55,chicago278,4352
chicago55,chicago279,4017
chicago55,chicago28,5847
chicago55,chicago280,3543
chicago55,chicago281,5111
chicago55,chicago282,165
chicago55,chicago283,2629
chicago55,chicago284,3214
chicago55,chicago285,5073
chicago55,chicago286,2466
chicago55,chicago287,2697
chicago55,chicago288,6275
chicago55,chicago289,6284
chicago55,chicago29,4720
chicago55,chicago290,9498
chicago55,chicago291,5652
chicago55,chicago292,10696
chicago55,chicago293,16415
chicago55,chicago294,17709
chicago55,chicago295,17297
chicago55,chicago296,12972
chicago55,chicago297,17107
chicago55,chicago298,11450
chicago55,chicago299,13617
chicago55,chicago30,5051
chicago55,chicago300,12986
chicago55,chicago301,6062
chicago55,chicago302,7191
chicago55,chicago303,13530
chicago55,chicago304,14330
chicago55,chicago305,7155
chicago55,chicago306,15259
chicago55,chicago307,6682
chicago55,chicago308,10071
chicago55,chicago309,7536
chicago55,chicago31,4448
chicago55,chicago310,7379
chicago55,chicago311,12619
chicago55,chicago312,14951
chicago55,chicago313,11183
chicago55,chicago314,12010
chicago55,chicago315,6710
chicago55,chicago316,12200
chicago55,chicago317,2476
chicago55,chicago318,10372
chicago55,chicago319,8062
chicago55,chicago32,1837
chicago55,chicago320,1979
chicago55,chicago321,2414
chicago55,chicago322,12913
chicago55,chicago323,16517
chicago55,chicago324,11632
chicago55,chicago325,18049
chicago55,chicago326,17752
chicago55,chicago327,6433
chicago55,chicago328,15114
chicago55,chicago329,11798
chicago55,chicago33,3070
chicago55,chicago330,9753
chicago55,chicago331,4802
chicago55,chicago332,12638
chicago55,chicago333,5603
chicago55,chicago334,12660
chicago55,chicago335,6513
chicago55,chicago336,12002
chicago55,chicago337,4819
chicago55,chicago338,3487
chicago55,chicago339,3202
chicago55,chicago34,10857
chicago55,chicago340,11486
chicago55,chicago341,3932
chicago55,chicago342,2868
chicago55,chicago343,7423
chicago55,chicago344,18256
chicago55,chicago345,13263
chicago55,chicago346,3396
chicago55,chicago347,10302
chicago55,chicago348,5133
chicago55,chicago349,11984
chicago55,chicago35,5791
chicago55,chicago350,5067
chicago55,chicago351,10419
chicago55,chicago36,2840
chicago55,chicago37,3029
chicago55,chicago42,3476
chicago55,chicago43,4051
chicago55,chicago44,3789
chicago55,chicago45,3504
chicago55,chicago46,4919
chicago55,chicago47,4244
chicago55,chicago48,3952
chicago55,chicago49,3202
chicago55,chicago5,2846
chicago55,chicago50,2975
chicago55,chicago51,3753
chicago55,chicago52,4138
chicago55,chicago53,4272
chicago55,chicago54,3860
chicago55,chicago55,0
chicago55,chicago56,2825
chicago55,chicago57,637
chicago55,chicago58,7253
chicago55,chicago59,1925
chicago55,chicago60,5090
chicago55,chicago61,5803
chicago55,chicago62,4190
chicago55,chicago66,2967
chicago55,chicago67,6846
chicago55,chicago68,1855
chicago55,chicago69,6565
chicago55,chicago71,2625
chicago55,chicago72,2597
chicago55,chicago73,2022
chicago55,chicago74,3815
chicago55,chicago75,1968
chicago55,chicago76,4335
chicago55,chicago77,2273
chicago55,chicago80,2380
chicago55,chicago81,3612
chicago55,chicago84,2999
chicago55,chicago85,7938
chicago55,chicago86,4346
chicago55,chicago87,7017
chicago55,chicago88,2815
chicago55,chicago90,3579
chicago55,chicago91,2477
chicago55,chicago92,3739
chicago55,chicago93,5558
chicago55,chicago94,10268
chicago55,chicago97,3676
chicago55,chicago98,3111
chicago55,chicago99,10250
chicago56,chicago100,1301
chicago56,chicago106,2356
chicago56,chicago108,2174
chicago56,chicago109,2035
chicago56,chicago110,1890
chicago56,chicago111,1296
chicago56,chicago112,872
chicago56,chicago113,3565
chicago56,chicago114,7755
chicago56,chicago115,6918
chicago56,chicago116,4671
chicago56,chicago117,7114
chicago56,chicago118,3608
chicago56,chicago119,2252
chicago56,chicago120,4755
chicago56,chicago121,14635
chicago56,chicago122,3377
chicago56,chicago123,5792
chicago56,chicago124,5850
chicago56,chicago126,3656
chicago56,chicago127,5485
chicago56,chicago128,3518
chicago56,chicago129,4522
chicago56,chicago13,6769
chicago56,chicago130,3332
chicago56,chicago131,6707
chicago56,chicago132,5331
chicago56,chicago134,1672
chicago56,chicago135,4150
chicago56,chicago136,3572
chicago56,chicago137,3558
chicago56,chicago138,3061
chicago56,chicago14,4038
chicago56,chicago140,2350
chicago56,chicago141,3847
chicago56,chicago143,4661
chicago56,chicago144,4880
chicago56,chicago146,2647
chicago56,chicago147,6524
chicago56,chicago148,7592
chicago56,chicago149,10261
chicago56,chicago15,4507
chicago56,chicago150,9181
chicago56,chicago152,5317
chicago56,chicago153,6146
chicago56,chicago154,6552
chicago56,chicago156,6469
chicago56,chicago157,6751
chicago56,chicago158,4083
chicago56,chicago159,4620
chicago56,chicago16,3469
chicago56,chicago160,4996
chicago56,chicago162,6521
chicago56,chicago163,6319
chicago56,chicago164,1077
chicago56,chicago165,8086
chicago56,chicago166,5789
chicago56,chicago167,6494
chicago56,chicago168,4407
chicago56,chicago169,1955
chicago56,chicago17,2982
chicago56,chicago170,3945
chicago56,chicago171,4603
chicago56,chicago173,2767
chicago56,chicago174,1300
chicago56,chicago175,2672
chicago56,chicago176,2705
chicago56,chicago177,6136
chicago56,chicago178,5419
chicago56,chicago179,11633
chicago56,chicago181,1240
chicago56,chicago183,3220
chicago56,chicago184,7796
chicago56,chicago185,5128
chicago56,chicago186,2126
chicago56,chicago188,5067
chicago56,chicago19,3429
chicago56,chicago190,5388
chicago56,chicago191,1289
chicago56,chicago192,1379
chicago56,chicago193,6584
chicago56,chicago194,1744
chicago56,chicago195,2643
chicago56,chicago196,2536
chicago56,chicago197,2518
chicago56,chicago198,1070
chicago56,chicago199,1994
chicago56,chicago20,2919
chicago56,chicago200,13112
chicago56,chicago201,12019
chicago56,chicago202,3760
chicago56,chicago203,6735
chicago56,chicago204,14891
chicago56,chicago205,5512
chicago56,chicago206,4905
chicago56,chicago207,5383
chicago56,chicago208,5180
chicago56,chicago209,4809
chicago56,chicago21,2458
chicago56,chicago210,2572
chicago56,chicago211,2401
chicago56,chicago212,1271
chicago56,chicago213,4189
